file_name,avg_branch_factor,number_leaves,nodes_number,execution_time_kolo,[BRANCH-LENGTH]-ffac_best_correction_factor,[BRANCH-LENGTH]-execution_time_radial_layout,[BRANCH-LENGTH]-execution_time_corrections_adj_based,[BRANCH-LENGTH]-execution_time_corrections_fixed_based,[BRANCH-LENGTH]-unordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_stress,[BRANCH-LENGTH]-ordered_tree_fixed_angle_correction_stress,[BRANCH-LENGTH]-ordered_tree_adj_based_corrections_stress,[LEAF-COUNT]-nodes_number,[LEAF-COUNT]-execution_time_kolo,[LEAF-COUNT]-ffac_best_correction_factor,[LEAF-COUNT]-execution_time_radial_layout,[LEAF-COUNT]-execution_time_corrections_adj_based,[LEAF-COUNT]-execution_time_corrections_fixed_based,[LEAF-COUNT]-unordered_tree_stress,[LEAF-COUNT]-ordered_tree_stress,[LEAF-COUNT]-ordered_tree_fixed_angle_correction_stress,[LEAF-COUNT]-ordered_tree_adj_based_corrections_stress
S154422,2.0,42,83,0.0157289505004882,3.0,0.0225193500518798,0.0800757408142089,0.8022494316101074,0.7368802139002443,0.786601797481742,0.7834185039427835,0.7697170209106021,83,0.0148026943206787,2.0,0.0221943855285644,0.0796878337860107,0.7789018154144287,0.260817244320408,0.2567697938484351,0.2567697938484352,0.2533626570403371
S109241,2.0,51,101,0.0271058082580566,2.3999999999999995,0.0372135639190673,0.1041622161865234,1.350337266921997,0.6261228196687649,0.7051324485657822,0.6995345834346745,0.7013029355910296,101,0.0247571468353271,1.7999999999999998,0.0358877182006835,0.1077268123626709,1.3120644092559814,0.3002271206503427,0.2955219356372071,0.2937490133742862,0.2944579298514323
S141441,2.0,5,9,0.0003814697265625,2.8,0.0003929138183593,0.0071957111358642,0.0093746185302734,0.605534198421521,0.6092051922034686,0.6011985579637162,0.4444538029024096,9,0.0004506111145019,2.2,0.0004677772521972,0.0104215145111083,0.0129549503326416,0.130894623674955,0.1300120317479228,0.1289654103970813,0.1293217206808433
S109500,2.0,48,95,0.0281894207000732,2.6,0.0347633361816406,0.1081995964050293,1.041450262069702,0.9478403281798664,1.0393482976753887,1.0327720362405803,1.0400610216226185,95,0.0236599445343017,2.0,0.0322234630584716,0.1038696765899658,1.2167513370513916,0.4609810866984656,0.4616260995101354,0.4616260995101354,0.4596271907556261
S120362,2.0,23,45,0.0038995742797851,3.999999999999999,0.0071449279785156,0.0398390293121337,0.2341647148132324,0.6630893965896341,0.5721981531298391,0.5508811726367022,0.5758998197938174,45,0.0035154819488525,2.0,0.006655216217041,0.0383441448211669,0.2258810997009277,0.3158175859754294,0.3167269833336439,0.3167269833336439,0.3171837817004339
S147590,2.0,46,91,0.0185763835906982,1.4,0.0266182422637939,0.0895240306854248,0.9343607425689696,0.7913993789379977,0.7110256704772996,0.6973238547670415,0.7069844186221607,91,0.0201706886291503,2.0,0.028395652770996,0.0944252014160156,0.9914133548736572,0.4042167125077665,0.3924208907181783,0.3924208907181782,0.3885104787564144
S1241024,2.0,34,67,0.0089232921600341,2.2,0.0142920017242431,0.0605764389038085,0.4982342720031738,0.7092719629906898,0.7078548308832021,0.7072562189490545,0.694348100299154,67,0.0092742443084716,2.0,0.0154449939727783,0.0669164657592773,0.5531392097473145,0.432664130682534,0.4332401346862927,0.4332401346862927,0.4278559252553943
S142872,2.0,425,849,11.316385984420776,2.0,2.870725154876709,3.4589107036590576,102.94786190986632,0.6166725489875673,0.6156990670927953,0.6156990670927953,0.6154496439026863,849,10.826912641525269,2.0,2.880758762359619,3.5061306953430176,105.1260108947754,0.6147049311690068,0.613419408187156,0.6134194081871561,0.6131373235441143
S111621,2.0,86,171,0.1700358390808105,1.7999999999999998,0.1009588241577148,0.2150347232818603,3.5142295360565186,0.5629502634743756,0.5709941273272419,0.5696041447944845,0.5672417559141072,171,0.196075439453125,2.0,0.0997593402862548,0.2343554496765136,4.979783773422241,0.4886371224114904,0.488927650087872,0.4889276500878721,0.4870971875835598
S124107,2.0,32,63,0.0082252025604248,2.6,0.0136466026306152,0.0596539974212646,0.4689691066741943,0.592361166174648,0.6047479184242627,0.5967675205608345,0.5984667136879633,63,0.0082597732543945,2.0,0.013887882232666,0.060901403427124,0.484874963760376,0.4329289565993348,0.4325541107469414,0.4325541107469415,0.4281641839338577
